template_id,template_str,count,ops,num_examples,constants,sample_example
a8100c021b71,"LINEAR:subtract(ARG0,ARG1)|multiply(ARG1,TEMP0)",1,,1,,mathqa_train_15670
aaaa7054bafd,"LINEAR:divide(ARG0,ARG1)|multiply(TEMP0,CONST_60)|multiply(TEMP1,CONST_2)|divide(TEMP2,CONST_60)|multiply(TEMP3,CONST_2)",1,,1,,mathqa_train_15650
205834685cd1,"LINEAR:add(ARG0,ARG2)|add(CONST_3,CONST_4)|divide(TEMP1,ARG0)|subtract(CONST_1,TEMP2)|multiply(TEMP0,TEMP3)",1,,1,,mathqa_train_15834
8192758ea970,"LINEAR:add(ARG0,ARG1)|divide(CONST_2,TEMP0)|multiply(ARG2,TEMP1)",1,,1,,mathqa_train_15830
4c3f0f829517,"LINEAR:divide(CONST_1,CONST_2)|multiply(ARG0,ARG1)|multiply(ARG1,ARG1)|add(TEMP1,TEMP1)|multiply(TEMP0,TEMP2)|subtract(TEMP3,TEMP4)|divide(TEMP5,TEMP0)|sqrt(TEMP6)|add(ARG1,TEMP7)|divide(ARG0,TEMP8)",1,,1,,mathqa_train_15817
ccd41e19b526,"LINEAR:divide(ARG0,CONST_4)|circumface(TEMP0)",1,,1,,mathqa_train_15816
c0bc66754f98,"LINEAR:factorial(ARG0)|divide(CONST_1,TEMP0)",1,,1,,mathqa_train_15813
57ea0013f5b7,"LINEAR:add(ARG1,ARG2)|add(ARG3,TEMP0)|add(TEMP1,TEMP0)|add(ARG1,TEMP2)|subtract(ARG0,TEMP3)|divide(TEMP4,ARG3)",1,,1,,mathqa_train_15795
628dcb5bfc35,"LINEAR:subtract(ARG0,CONST_1)|add(ARG2,TEMP0)|divide(TEMP1,TEMP0)|add(ARG2,TEMP2)|divide(TEMP3,TEMP2)",1,,1,,mathqa_train_15794
083bd6559d72,"LINEAR:divide(ARG1,CONST_3)|multiply(ARG2,CONST_2)|divide(ARG3,TEMP0)|multiply(TEMP2,TEMP1)",1,,1,,mathqa_train_15793
1b96b83ffcde,"LINEAR:divide(ARG1,CONST_2)|divide(TEMP0,CONST_1000)",1,,1,,mathqa_train_15780
4d9094ae8dc1,"LINEAR:add(CONST_2,CONST_3)|multiply(ARG0,TEMP0)",1,,1,,mathqa_train_15779
b31ffaade596,"LINEAR:multiply(ARG2,ARG3)|divide(TEMP0,CONST_10)",1,,1,,mathqa_train_15770
2cbe8239ab71,"LINEAR:factorial(ARG0)|factorial(ARG1)|subtract(ARG0,ARG1)|factorial(TEMP2)|multiply(ARG0,TEMP2)|divide(TEMP4,CONST_2)|multiply(TEMP3,TEMP1)|divide(TEMP0,TEMP6)|subtract(TEMP7,TEMP5)",1,,1,,mathqa_train_1283
af07876b7a70,"LINEAR:inverse(ARG1)|inverse(ARG0)|subtract(TEMP0,TEMP1)|divide(ARG2,TEMP2)",1,,1,,mathqa_train_1325
5a1092207b5c,"LINEAR:divide(ARG2,ARG3)|divide(ARG0,ARG1)|divide(TEMP0,TEMP1)|multiply(TEMP2,CONST_100)|subtract(TEMP3,CONST_100)",1,,1,,mathqa_train_1323
6eb9185da366,"LINEAR:sqrt(ARG0)|subtract(TEMP0,CONST_2)|multiply(TEMP0,TEMP1)",1,,1,,mathqa_train_1314
ce175034e709,"LINEAR:lcm(ARG1,ARG3)|lcm(ARG5,TEMP0)|lcm(ARG7,TEMP1)|subtract(TEMP2,CONST_1)",1,,1,,mathqa_train_1291
addfc6b8eae9,"LINEAR:subtract(CONST_4,CONST_1)|add(ARG0,TEMP0)",1,,1,,mathqa_train_15918
8663bcb88b63,"LINEAR:add(ARG1,ARG1)|divide(CONST_1,ARG0)|divide(CONST_1,ARG2)|subtract(TEMP1,TEMP2)|multiply(TEMP3,CONST_60)|divide(TEMP0,TEMP4)",1,,1,,mathqa_train_15913
f33b23b98744,"LINEAR:divide(CONST_1,CONST_2)|divide(CONST_1,CONST_3)|add(ARG0,TEMP1)|inverse(TEMP2)|subtract(TEMP0,TEMP3)|inverse(TEMP4)",1,,1,,mathqa_train_15884
75e57f4bb513,"LINEAR:divide(ARG1,ARG2)|subtract(ARG0,ARG1)|multiply(TEMP1,CONST_2)|add(TEMP0,TEMP2)|subtract(TEMP3,ARG0)|divide(TEMP4,ARG0)|multiply(TEMP5,CONST_100)",1,,1,,mathqa_train_15881
2071a9b81872,"LINEAR:multiply(ARG0,ARG3)|multiply(ARG0,ARG0)|multiply(ARG3,TEMP0)|multiply(ARG0,TEMP1)|subtract(TEMP2,ARG0)|subtract(TEMP4,ARG3)|subtract(TEMP5,ARG3)|subtract(TEMP6,ARG1)|divide(TEMP7,TEMP3)",1,,1,,mathqa_train_15878
9e6d0c58b843,"LINEAR:add(ARG0,ARG2)|multiply(TEMP0,CONST_3)|subtract(TEMP1,CONST_1)",1,,1,,mathqa_train_15877
0b2bae9bf578,"LINEAR:add(CONST_1,CONST_4)|multiply(TEMP0,CONST_1000)|divide(ARG0,TEMP1)",1,,1,,mathqa_train_15869
3ede759aa886,"LINEAR:divide(ARG2,ARG3)|divide(ARG0,ARG1)|divide(TEMP0,TEMP1)|subtract(CONST_1,TEMP2)|multiply(TEMP3,CONST_100)",1,,1,,mathqa_train_15865
bcd09af9ac0a,"LINEAR:subtract(CONST_100,ARG2)|multiply(ARG1,TEMP0)|divide(TEMP1,CONST_100)|divide(TEMP2,CONST_10)",1,,1,,mathqa_train_15856
173ce2b1c274,"LINEAR:divide(ARG0,CONST_100)|subtract(CONST_1,TEMP0)|divide(CONST_1,TEMP1)|subtract(TEMP2,CONST_1)|multiply(TEMP3,CONST_100)",1,,1,,mathqa_train_15854
9fafda3a0cd9,"LINEAR:divide(ARG10,CONST_2)|subtract(ARG2,ARG0)|divide(TEMP0,TEMP0)|multiply(ARG6,TEMP2)|divide(TEMP1,TEMP3)|multiply(TEMP4,CONST_2)|subtract(TEMP5,ARG0)|add(TEMP6,TEMP6)",1,,1,,mathqa_train_15849
891cb5e17394,"LINEAR:multiply(ARG0,CONST_4)|multiply(ARG0,CONST_3)|subtract(TEMP1,CONST_4)|divide(TEMP0,TEMP2)",1,,1,,mathqa_train_15835
6189d0cba7f6,"LINEAR:divide(ARG1,ARG1)|multiply(CONST_100,CONST_3)|multiply(CONST_0_25,CONST_1000)|divide(TEMP0,CONST_100)|multiply(ARG0,TEMP3)|multiply(TEMP3,TEMP4)|add(TEMP5,CONST_1)|multiply(TEMP6,TEMP5)|add(TEMP7,TEMP1)|add(TEMP8,TEMP2)",1,,1,,mathqa_train_16019
871c20df72fc,"LINEAR:add(ARG0,ARG1)|divide(ARG0,TEMP0)|divide(CONST_3,TEMP0)|divide(TEMP1,CONST_3)|multiply(TEMP2,CONST_2)|divide(TEMP4,CONST_3)|add(TEMP3,TEMP5)|multiply(TEMP6,CONST_360)",1,,1,,mathqa_train_16015
f822d0d09ff3,"LINEAR:divide(ARG1,CONST_100)|multiply(ARG2,TEMP0)|multiply(TEMP1,CONST_4)",1,,1,,mathqa_train_15989
dabb65f62aed,"LINEAR:add(ARG0,ARG1)|divide(CONST_3,CONST_2)|multiply(ARG0,ARG3)|multiply(TEMP2,CONST_0_2778)|multiply(TEMP0,CONST_0_2778)|multiply(ARG2,TEMP4)|divide(TEMP5,TEMP1)|subtract(TEMP3,TEMP6)",1,,1,,mathqa_train_15981
be7a417e4eeb,"LINEAR:add(ARG1,ARG2)|multiply(ARG0,CONST_2)|multiply(ARG1,CONST_2)|subtract(TEMP1,ARG0)|subtract(TEMP2,ARG2)|subtract(TEMP1,TEMP3)|divide(TEMP5,TEMP4)|multiply(TEMP0,TEMP6)",1,,1,,mathqa_train_15976
bc8736057532,"LINEAR:add(CONST_3,CONST_4)|multiply(ARG0,CONST_100)|multiply(ARG1,CONST_100)|multiply(TEMP1,TEMP2)|multiply(TEMP0,CONST_3)|power(TEMP4,CONST_2)|divide(TEMP3,TEMP5)",1,,1,,mathqa_train_15975
58c34d3c4a67,"LINEAR:multiply(ARG0,CONST_1000)|multiply(ARG1,CONST_1000)|divide(TEMP0,TEMP1)|divide(TEMP2,CONST_1000)",1,,1,,mathqa_train_15966
bc15d858d0d7,"LINEAR:subtract(ARG3,ARG4)|multiply(ARG6,TEMP0)|multiply(ARG8,TEMP0)|subtract(TEMP2,ARG5)|divide(TEMP1,TEMP3)|multiply(TEMP4,CONST_100)|divide(TEMP5,CONST_2)",1,,1,,mathqa_train_15958
44c1b4c9e6d3,"LINEAR:multiply(ARG3,ARG4)|subtract(TEMP0,ARG4)|divide(TEMP1,ARG4)",1,,1,,mathqa_train_15955
5d23c3b91d77,"LINEAR:divide(CONST_1,CONST_3)|multiply(ARG1,ARG2)|power(ARG4,TEMP0)|power(TEMP2,CONST_2)|multiply(TEMP3,CONST_4)|add(TEMP4,TEMP3)|add(TEMP5,TEMP3)|divide(TEMP6,TEMP1)",1,,1,,mathqa_train_15953
542b92c67a96,"LINEAR:lcm(ARG2,ARG3)|lcm(ARG4,TEMP0)|divide(ARG1,TEMP1)",1,,1,,mathqa_train_1238
fd6063068ac3,"LINEAR:multiply(ARG0,ARG1)|subtract(ARG0,ARG1)|multiply(TEMP0,CONST_4)|divide(TEMP2,TEMP1)",1,,1,,mathqa_train_1282
55d045f5f68c,"LINEAR:divide(ARG0,CONST_100)|multiply(TEMP0,CONST_2)|power(TEMP1,CONST_2)|subtract(TEMP2,CONST_1)|multiply(TEMP3,CONST_100)",1,,1,,mathqa_train_1277
9e437b3747ee,"LINEAR:factorial(ARG1)|factorial(CONST_3)|subtract(ARG2,CONST_1)|factorial(TEMP2)|divide(TEMP0,TEMP3)|divide(TEMP4,TEMP1)|multiply(ARG0,TEMP5)",1,,1,,mathqa_train_1276
adea7daacc88,"LINEAR:add(ARG0,ARG1)|add(ARG2,ARG3)|divide(TEMP0,CONST_2)|divide(ARG2,TEMP1)|multiply(TEMP2,TEMP3)",1,,1,,mathqa_train_15929
c89d55b53bb8,"LINEAR:divide(ARG0,CONST_100)|multiply(ARG1,TEMP0)|subtract(CONST_1,TEMP0)|subtract(ARG2,TEMP1)|divide(TEMP3,TEMP2)",1,,1,,mathqa_train_16094
fffe29ccd64c,"LINEAR:subtract(ARG2,ARG1)|multiply(TEMP0,CONST_2)|subtract(TEMP1,ARG0)|multiply(TEMP2,CONST_3)|divide(TEMP3,CONST_2)",1,,1,,mathqa_train_16085
7ec77f65b784,"LINEAR:add(CONST_1,CONST_4)|divide(ARG0,CONST_2)|divide(TEMP1,CONST_3)|multiply(TEMP0,CONST_1000)|divide(TEMP3,TEMP2)",1,,1,,mathqa_train_16074
4807e133221c,"LINEAR:subtract(ARG3,ARG1)|divide(TEMP0,CONST_10)|multiply(ARG0,TEMP1)",1,,1,,mathqa_train_16063
715986e9790a,"LINEAR:add(ARG0,ARG1)|subtract(CONST_100,TEMP0)|divide(TEMP1,CONST_100)|divide(ARG2,TEMP2)",1,,1,,mathqa_train_16062
d881973b7688,"LINEAR:add(ARG2,CONST_100)|add(ARG0,ARG1)|divide(TEMP0,CONST_100)|divide(ARG3,TEMP2)|divide(TEMP3,TEMP1)",1,,1,,mathqa_train_16058
f7856697067f,"LINEAR:add(ARG0,CONST_4_0)|multiply(TEMP0,CONST_2)|divide(TEMP1,ARG2)",1,,1,,mathqa_train_16055
2637823dc0b4,"LINEAR:divide(ARG2,CONST_100)|divide(CONST_1,TEMP0)|multiply(ARG1,TEMP1)",1,,1,,mathqa_train_16051
1665bd12869e,"LINEAR:add(CONST_1,CONST_1)|power(CONST_1,CONST_2)|divide(CONST_1,TEMP0)|sqrt(TEMP2)|power(TEMP3,CONST_2)|divide(TEMP1,TEMP4)",1,,1,,mathqa_train_16041
82682b70de33,"LINEAR:power(ARG0,CONST_2)|subtract(TEMP0,CONST_2)",1,,1,,mathqa_train_16038
107987c1b5c2,"LINEAR:subtract(ARG4,CONST_1)|add(ARG2,TEMP0)|multiply(ARG4,TEMP1)",1,,1,,mathqa_train_16036
fa8abe973959,"LINEAR:sqrt(ARG0)|sqrt(ARG1)|sqrt(TEMP1)|divide(TEMP1,TEMP2)|subtract(TEMP0,TEMP3)",1,,1,,mathqa_train_16031
22ffcd34a56b,"LINEAR:multiply(ARG0,ARG2)|multiply(ARG1,ARG2)|add(TEMP0,TEMP1)",1,,1,,mathqa_train_1251
ceb4204ee863,"LINEAR:inverse(ARG1)|inverse(ARG2)|inverse(ARG0)|subtract(TEMP1,TEMP2)|subtract(TEMP0,TEMP3)|inverse(TEMP4)",1,,1,,mathqa_train_1249
65c485fbcfe1,"LINEAR:divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|subtract(CONST_1,TEMP1)|divide(TEMP0,TEMP2)|inverse(TEMP3)|add(TEMP4,CONST_1)",1,,1,,mathqa_train_1241
ac66a843655d,"LINEAR:factorial(ARG0)|factorial(CONST_4)|factorial(CONST_2)|divide(TEMP0,TEMP1)|divide(TEMP3,TEMP2)|multiply(TEMP4,TEMP1)",1,,1,,mathqa_train_1219
d95450daf988,"LINEAR:add(ARG2,ARG5)|add(ARG1,ARG4)|add(ARG8,TEMP0)|add(ARG1,TEMP1)|add(ARG11,TEMP2)|add(ARG4,TEMP3)|divide(TEMP4,TEMP5)|divide(ARG16,TEMP6)",1,,1,,mathqa_train_1216
5ab51062bf6a,"LINEAR:add(CONST_1,CONST_1)|multiply(TEMP0,TEMP0)|multiply(TEMP0,TEMP1)",1,,1,,mathqa_train_1209
d84d822c2210,"LINEAR:add(ARG1,ARG2)|multiply(ARG6,ARG7)|add(ARG3,TEMP0)|add(ARG4,TEMP2)|add(ARG5,TEMP3)|subtract(TEMP1,TEMP4)|divide(TEMP5,CONST_2)",1,,1,,mathqa_train_1204
5f4fc1c270af,"LINEAR:multiply(CONST_4,CONST_4)|divide(TEMP0,CONST_2)|divide(TEMP1,CONST_2)",1,,1,,mathqa_train_16158
71ef4a94260c,"LINEAR:add(CONST_2,CONST_3)|add(CONST_3,CONST_3)|multiply(ARG2,CONST_3)|multiply(TEMP0,CONST_3)|subtract(TEMP2,CONST_3)|multiply(TEMP3,CONST_10)|multiply(TEMP4,CONST_100)|add(TEMP5,TEMP6)|add(TEMP7,TEMP1)|subtract(TEMP8,CONST_100)|subtract(TEMP9,CONST_100)",1,,1,,mathqa_train_16137
150ea7c06b5f,"LINEAR:divide(ARG0,CONST_PI)|sqrt(TEMP0)|square_edge_by_perimeter(TEMP1)|square_area(TEMP2)",1,,1,,mathqa_train_16133
166d813ca036,"LINEAR:add(CONST_2,CONST_4)|subtract(ARG2,ARG0)|multiply(ARG1,TEMP1)|divide(TEMP2,TEMP0)",1,,1,,mathqa_train_16128
1bbba52c509a,"LINEAR:multiply(ARG2,ARG7)|sqrt(TEMP0)",1,,1,,mathqa_train_16121
23b5a268105e,"LINEAR:negate(ARG0)|multiply(ARG3,TEMP0)|power(TEMP0,ARG2)|power(TEMP0,ARG0)|multiply(ARG1,TEMP2)|add(TEMP4,TEMP3)|subtract(TEMP5,TEMP1)|add(ARG4,TEMP6)",1,,1,,mathqa_train_16114
a70ec4605c3b,"LINEAR:divide(ARG0,CONST_100)|multiply(ARG0,CONST_100)|multiply(CONST_2,CONST_4)|multiply(TEMP1,TEMP2)|multiply(TEMP0,CONST_2)|multiply(TEMP3,TEMP4)|subtract(TEMP3,TEMP5)",1,,1,,mathqa_train_16106
395c036582cd,"LINEAR:subtract(CONST_100,ARG13)|floor(TEMP0)|subtract(ARG1,TEMP1)|add(TEMP2,CONST_1)",1,,1,,mathqa_train_16276
03a693aa4a4a,"LINEAR:multiply(ARG0,ARG0)|divide(TEMP0,CONST_100)|add(ARG0,TEMP1)|subtract(TEMP2,ARG0)",1,,1,,mathqa_train_16265
1ad4c48aed48,"LINEAR:divide(ARG0,ARG2)|divide(ARG1,ARG3)|inverse(TEMP0)|inverse(TEMP1)|add(TEMP2,TEMP3)|inverse(TEMP4)",1,,1,,mathqa_train_16258
fb42ab0b71ca,"LINEAR:multiply(ARG1,CONST_4)|power(ARG0,CONST_2)|add(TEMP0,TEMP1)|sqrt(TEMP2)|add(ARG0,TEMP3)|divide(TEMP4,CONST_2)|power(TEMP5,CONST_2)|subtract(TEMP5,ARG0)|power(TEMP7,CONST_2)|add(TEMP6,TEMP8)|sqrt(TEMP9)",1,,1,,mathqa_train_16254
67bb56a100f3,"LINEAR:multiply(ARG1,CONST_1000)|power(CONST_100,CONST_3)|divide(TEMP1,TEMP0)|subtract(TEMP2,CONST_2)",1,,1,,mathqa_train_16252
997b24f8661d,"LINEAR:divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|add(TEMP0,TEMP1)|inverse(TEMP2)|multiply(ARG2,TEMP3)",1,,1,,mathqa_train_16231
970321f93596,"LINEAR:divide(ARG0,CONST_4)|power(TEMP0,CONST_2)|multiply(TEMP1,CONST_2)|sqrt(TEMP2)|divide(TEMP3,CONST_2)|circumface(TEMP4)",1,,1,,mathqa_train_16212
42f3a70c9e04,"LINEAR:add(ARG0,ARG1)|multiply(ARG1,ARG2)|add(ARG2,TEMP0)|divide(TEMP1,TEMP2)",1,,1,,mathqa_train_16206
86c6d20bd23c,"LINEAR:divide(ARG0,ARG1)|divide(CONST_1,CONST_3)|multiply(ARG3,TEMP0)|divide(TEMP2,TEMP1)|multiply(ARG0,TEMP3)",1,,1,,mathqa_train_16191
cf10e6759854,"LINEAR:add(CONST_1,CONST_2)|divide(ARG0,TEMP0)|multiply(TEMP1,CONST_2)",1,,1,,mathqa_train_16174
dffbc978cbbd,"LINEAR:divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|divide(CONST_1,ARG2)|add(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)|divide(CONST_1,TEMP4)",1,,1,,mathqa_train_16170
035783a82523,"LINEAR:add(CONST_1,CONST_10)|multiply(CONST_4,CONST_4)|multiply(ARG1,CONST_2)|multiply(TEMP0,CONST_2)|multiply(ARG1,TEMP0)|subtract(ARG2,TEMP1)|add(TEMP4,TEMP2)|multiply(ARG1,TEMP3)|multiply(TEMP7,TEMP5)|power(TEMP6,CONST_2)|add(TEMP8,TEMP9)|sqrt(TEMP10)|subtract(TEMP11,TEMP6)|divide(TEMP12,TEMP4)|add(ARG1,TEMP13)|multiply(ARG0,TEMP13)|add(TEMP14,TEMP15)",1,,1,,mathqa_train_16169
c8c33b13ea27,"LINEAR:divide(ARG0,ARG3)|divide(ARG0,ARG1)|add(TEMP0,CONST_1)|multiply(TEMP2,TEMP1)|divide(TEMP3,CONST_2)|divide(CONST_1,TEMP4)",1,,1,,mathqa_train_1184
d60c08c8f13e,"LINEAR:multiply(ARG0,CONST_1000)|multiply(ARG1,CONST_100)|multiply(ARG2,CONST_10)|add(TEMP0,TEMP1)|add(TEMP3,TEMP2)|add(ARG3,TEMP4)",1,,1,,mathqa_train_1175
8619e251935d,"LINEAR:add(CONST_1,CONST_2)|multiply(ARG0,ARG2)|add(ARG1,TEMP0)|divide(TEMP1,TEMP2)",1,,1,,mathqa_train_16163
12c17f9bb4c7,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG1,ARG2)|multiply(ARG2,CONST_2)|multiply(ARG1,TEMP0)|power(TEMP1,CONST_2)|multiply(ARG2,TEMP3)|add(TEMP5,TEMP4)|sqrt(TEMP6)|subtract(TEMP7,TEMP1)|divide(TEMP8,TEMP2)",1,,1,,mathqa_train_16353
0bb19eb85aa4,"LINEAR:divide(ARG1,ARG0)|subtract(ARG2,ARG1)|divide(TEMP1,ARG0)|floor(TEMP0)|floor(TEMP2)|multiply(ARG0,TEMP3)|divide(TEMP4,CONST_2)|multiply(ARG0,TEMP6)|add(TEMP5,TEMP7)|add(ARG0,TEMP8)|add(TEMP8,TEMP9)|divide(TEMP10,CONST_2)",1,,1,,mathqa_train_16349
f0c0ffba5292,"LINEAR:inverse(ARG0)|inverse(ARG1)|add(TEMP0,TEMP1)|add(TEMP2,TEMP1)|divide(CONST_1,TEMP3)|multiply(TEMP4,CONST_2)",1,,1,,mathqa_train_16330
33bcf2e3e38d,"LINEAR:divide(ARG0,ARG1)|multiply(ARG1,ARG2)|multiply(TEMP0,TEMP1)|subtract(TEMP1,ARG6)|subtract(TEMP2,ARG5)|divide(TEMP4,TEMP3)",1,,1,,mathqa_train_16320
68bd49765822,"LINEAR:add(ARG1,ARG3)|add(ARG0,ARG2)|divide(TEMP0,TEMP1)|multiply(ARG0,TEMP2)|subtract(ARG1,TEMP3)|power(TEMP4,CONST_2)|multiply(ARG0,TEMP5)",1,,1,,mathqa_train_16312
2709fa5fc572,"LINEAR:add(ARG1,ARG2)|add(ARG3,ARG4)|add(TEMP0,TEMP1)|divide(TEMP2,ARG0)",1,,1,,mathqa_train_16307
6047f940d95b,"LINEAR:add(ARG1,ARG1)|multiply(ARG1,ARG2)|multiply(ARG1,ARG4)|add(TEMP0,CONST_1)|add(TEMP1,TEMP2)|multiply(ARG0,TEMP3)|subtract(TEMP5,TEMP4)",1,,1,,mathqa_train_16299
b69a6903d0f5,"LINEAR:divide(ARG2,ARG1)|divide(ARG0,ARG1)|add(TEMP1,TEMP0)|subtract(CONST_1,TEMP0)|subtract(CONST_1,TEMP1)|add(TEMP3,TEMP4)|divide(TEMP5,TEMP2)",1,,1,,mathqa_train_16289
50018b1df5ba,"LINEAR:multiply(ARG0,CONST_0_2778)|multiply(ARG3,TEMP0)",1,,1,,mathqa_train_16285
abe9db04c91a,"LINEAR:multiply(ARG2,ARG3)|multiply(ARG4,ARG5)|multiply(ARG0,ARG1)|add(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)",1,,1,,mathqa_train_16284
1e7b953f6813,"LINEAR:add(ARG0,ARG1)|UNKOP_choose(ARG0,ARG0)|UNKOP_choose(TEMP0,CONST_2)|divide(TEMP1,TEMP2)",1,,1,,mathqa_train_16281
887c562f44bf,"LINEAR:subtract(CONST_10,ARG0)|multiply(ARG2,TEMP0)",1,,1,,mathqa_train_1118
a4944ba304d3,"LINEAR:add(CONST_1,CONST_10)|add(CONST_3,CONST_4)|multiply(TEMP0,CONST_2)|divide(TEMP2,TEMP1)|multiply(TEMP3,CONST_2)|multiply(ARG0,TEMP4)|multiply(TEMP5,CONST_1000)",1,,1,,mathqa_train_1165
6668181b22c3,"LINEAR:add(CONST_3,CONST_4)|divide(ARG0,ARG1)|multiply(CONST_10,CONST_2)|add(TEMP2,CONST_2)|multiply(TEMP0,TEMP1)|divide(TEMP4,CONST_2)|divide(TEMP5,TEMP3)|multiply(TEMP6,CONST_1000)|multiply(TEMP7,CONST_2)",1,,1,,mathqa_train_1158
cf8074789cdf,"LINEAR:divide(ARG0,CONST_2)|divide(ARG1,CONST_2)|divide(TEMP0,CONST_3)|divide(TEMP1,CONST_3)|divide(TEMP2,TEMP3)",1,,1,,mathqa_train_16280
e165a5c8a6a0,"LINEAR:subtract(ARG0,ARG0)|add(ARG0,TEMP0)",1,,1,,mathqa_train_16481
b1bf3c878165,"LINEAR:divide(ARG1,CONST_2)|subtract(ARG1,ARG0)|divide(TEMP0,CONST_2)|divide(TEMP1,TEMP2)|multiply(TEMP3,CONST_60)",1,,1,,mathqa_train_16474
88ecb5d1e1b3,"LINEAR:add(CONST_4_0,ARG1)|power(ARG2,ARG3)|add(ARG3,TEMP1)|add(ARG3,TEMP0)|divide(TEMP2,TEMP3)",1,,1,,mathqa_train_16469
7382dbc915fb,"LINEAR:multiply(ARG0,ARG3)|reminder(TEMP0,ARG4)",1,,1,,mathqa_train_16459
f0a9ffe43205,"LINEAR:divide(ARG1,ARG2)|inverse(ARG3)|add(TEMP0,ARG0)|inverse(TEMP2)|add(TEMP1,TEMP3)|subtract(ARG4,TEMP4)|multiply(ARG3,TEMP5)",1,,1,,mathqa_train_16442
2833a637ec9e,"LINEAR:divide(CONST_2,CONST_3)|divide(ARG0,TEMP0)|sqrt(TEMP1)",1,,1,,mathqa_train_16421
43ad4b757ee6,"LINEAR:divide(ARG0,ARG1)|divide(ARG1,CONST_2)|multiply(TEMP0,TEMP1)|divide(ARG0,TEMP2)",1,,1,,mathqa_train_16389
dad61c6be46d,"LINEAR:divide(ARG0,ARG1)|divide(TEMP0,CONST_100)|subtract(CONST_100,TEMP0)|divide(TEMP2,CONST_100)|multiply(ARG3,TEMP1)|divide(TEMP4,TEMP3)",1,,1,,mathqa_train_16378
f917c5a47ea7,"LINEAR:divide(CONST_1,CONST_2)|multiply(ARG2,CONST_2)|multiply(ARG2,TEMP0)|add(TEMP2,TEMP1)",1,,1,,mathqa_train_16374
7a88db2d9236,"LINEAR:add(CONST_4,CONST_6)|divide(CONST_4,TEMP0)",1,,1,,mathqa_train_16358
7dd6810a1ea5,"LINEAR:divide(ARG2,CONST_2)|circle_area(TEMP0)|divide(ARG0,TEMP1)",1,,1,,mathqa_train_1144
63e525c3a738,"LINEAR:power(ARG1,CONST_0_33)|floor(TEMP0)|add(TEMP1,CONST_1)|add(TEMP2,TEMP1)",1,,1,,mathqa_train_1136
e6a1e8d6d8c3,"LINEAR:add(ARG0,CONST_100)|divide(TEMP0,CONST_100)|divide(CONST_1,TEMP1)|subtract(CONST_1,TEMP2)|multiply(TEMP3,CONST_100)",1,,1,,mathqa_train_16355
51309e494619,"LINEAR:subtract(CONST_10,CONST_4_0)|add(ARG0,TEMP0)|divide(ARG0,TEMP1)",1,,1,,mathqa_train_16546
6c9c7606fd53,"LINEAR:reminder(ARG9,CONST_100)|add(TEMP0,CONST_2)|add(TEMP1,CONST_100)",1,,1,,mathqa_train_16545
b4d7808b0951,"LINEAR:subtract(ARG3,ARG2)|subtract(ARG0,ARG2)|divide(TEMP0,ARG1)|divide(TEMP1,ARG1)|subtract(TEMP2,TEMP3)|floor(TEMP4)",1,,1,,mathqa_train_16538
c0afcbde03e6,"LINEAR:multiply(ARG2,ARG4)|divide(TEMP0,CONST_100)|subtract(ARG0,TEMP1)|multiply(TEMP2,CONST_10)",1,,1,,mathqa_train_16534
f2e21de667d1,"LINEAR:multiply(ARG0,ARG1)|power(ARG5,TEMP0)",1,,1,,mathqa_train_16528
abf43ff7c605,"LINEAR:add(ARG3,CONST_100)|multiply(ARG0,ARG1)|divide(TEMP0,CONST_100)|subtract(ARG4,TEMP1)|multiply(ARG0,TEMP2)|divide(TEMP3,TEMP4)|add(ARG1,TEMP5)",1,,1,,mathqa_train_16524
d5968bfc35fd,"LINEAR:negate(ARG0)|subtract(ARG2,ARG4)|multiply(TEMP0,TEMP1)|subtract(ARG2,TEMP1)|multiply(TEMP2,TEMP3)",1,,1,,mathqa_train_16522
062848872da2,"LINEAR:divide(ARG0,ARG0)|multiply(ARG0,TEMP0)|add(TEMP0,TEMP1)|add(TEMP2,TEMP0)",1,,1,,mathqa_train_16514
377b5b85a96f,LINEAR:square_edge_by_perimeter(ARG0)|square_area(TEMP0),1,,1,,mathqa_train_16500
3efc8ff09269,"LINEAR:multiply(ARG1,ARG2)|subtract(ARG0,ARG2)|divide(TEMP0,TEMP1)|multiply(ARG0,TEMP2)",1,,1,,mathqa_train_16498
341eaa464f10,"LINEAR:multiply(ARG6,CONST_1)",1,,1,,mathqa_train_16496
dd4993567ef3,"LINEAR:multiply(ARG1,CONST_2)|add(ARG0,TEMP0)|sqrt(TEMP1)|multiply(TEMP2,CONST_2)",1,,1,,mathqa_train_1112
6602617523c1,"LINEAR:add(ARG3,CONST_100)|multiply(CONST_2,CONST_3)|add(ARG1,TEMP1)|add(ARG3,TEMP1)|add(TEMP2,TEMP3)|add(TEMP4,TEMP1)|divide(TEMP1,TEMP5)|multiply(ARG0,TEMP6)|add(TEMP0,TEMP7)",1,,1,,mathqa_train_16482
798ddb4bee76,"LINEAR:subtract(ARG1,ARG2)|subtract(TEMP0,ARG5)|subtract(TEMP1,ARG4)|divide(TEMP2,ARG6)",1,,1,,mathqa_train_16645
